                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    750,                0.68835,                0.37088,                0.81206,                0.99469,                0.99741,                0.99497,                0.85643,                0.56203,                0.29437,                0.80075,             0.00036938,             0.00036938,             0.00036938
                    751,                0.67596,                0.37687,                0.81965,                0.99542,                0.99615,                0.99493,                 0.8464,                 0.5864,                0.30076,                0.80168,             0.00036797,             0.00036797,             0.00036797
                    752,                0.72413,                   0.38,                0.81911,                0.99657,                0.99659,                  0.995,                0.84757,                 0.5855,                0.30077,                0.80166,             0.00036655,             0.00036655,             0.00036655
                    753,                0.66289,                0.35767,                0.81841,                 0.9978,                 0.9975,                0.99499,                0.85478,                   0.56,                0.29434,                0.80017,             0.00036514,             0.00036514,             0.00036514
                    754,                0.65801,                0.35594,                0.82415,                0.99603,                 0.9978,                0.99497,                0.84941,                0.56723,                0.29717,                0.80005,             0.00036372,             0.00036372,             0.00036372
                    755,                0.64382,                0.35413,                0.81609,                0.99503,                0.99772,                0.99497,                0.84114,                0.59025,                0.30232,                0.80124,             0.00036231,             0.00036231,             0.00036231
                    756,                0.66714,                0.35987,                0.81685,                0.99704,                  0.995,                0.99497,                0.84341,                0.59252,                0.30589,                0.80168,             0.00036089,             0.00036089,             0.00036089
                    757,                0.70687,                0.37073,                0.81838,                0.99475,                0.99479,                0.99475,                0.85341,                0.56398,                0.30317,                0.80053,             0.00035948,             0.00035948,             0.00035948
                    758,                0.66368,                0.35702,                0.80869,                0.99445,                0.99577,                0.99492,                0.85553,                0.56066,                0.29704,                0.79992,             0.00035806,             0.00035806,             0.00035806
                    759,                  0.649,                 0.3494,                0.81053,                0.99709,                0.99543,                0.99496,                 0.8494,                0.58206,                0.30161,                0.80064,             0.00035665,             0.00035665,             0.00035665
                    760,                0.64976,                0.35951,                0.81947,                0.99717,                0.99393,                0.99493,                  0.842,                0.60667,                0.31002,                0.80318,             0.00035524,             0.00035524,             0.00035524
                    761,                0.64992,                0.35702,                0.81054,                0.99677,                0.99523,                0.99491,                0.85463,                0.56655,                0.29542,                0.79983,             0.00035382,             0.00035382,             0.00035382
                    762,                0.66274,                 0.3484,                0.81217,                0.99699,                 0.9975,                0.99491,                0.85116,                0.57754,                0.29371,                0.80128,             0.00035241,             0.00035241,             0.00035241
                    763,                 0.6938,                0.37145,                0.81723,                0.99765,                0.99664,                0.99491,                0.85306,                0.55772,                0.29109,                0.79973,             0.00035099,             0.00035099,             0.00035099
                    764,                 0.6406,                0.35494,                0.81389,                0.99816,                0.99646,                0.99495,                0.84193,                0.58803,                0.29857,                0.80153,             0.00034958,             0.00034958,             0.00034958
                    765,                0.68462,                0.36094,                0.82133,                0.99696,                0.99649,                0.99498,                0.85143,                0.57067,                0.29803,                0.80079,             0.00034816,             0.00034816,             0.00034816
                    766,                0.65648,                0.37308,                0.81539,                0.99644,                0.99564,                  0.995,                0.84992,                0.56692,                0.29582,                0.80006,             0.00034675,             0.00034675,             0.00034675
                    767,                0.66998,                0.35213,                0.81178,                0.99662,                0.99678,                  0.995,                0.85321,                0.56569,                0.29828,                0.79981,             0.00034533,             0.00034533,             0.00034533
                    768,                0.71431,                0.36634,                0.82007,                0.99643,                0.99656,                  0.995,                0.85312,                0.56714,                0.29879,                0.79978,             0.00034392,             0.00034392,             0.00034392
                    769,                0.64622,                0.34701,                0.81647,                0.99639,                0.99668,                0.99498,                0.85998,                0.55324,                0.29301,                0.79931,              0.0003425,              0.0003425,              0.0003425
                    770,                0.65926,                0.35694,                0.80763,                0.99595,                0.99716,                0.99498,                0.85811,                0.55323,                 0.2896,                0.79859,             0.00034109,             0.00034109,             0.00034109
                    771,                0.64013,                 0.3525,                0.81186,                0.99541,                 0.9973,                0.99497,                0.85834,                0.55121,                0.28925,                0.79834,             0.00033967,             0.00033967,             0.00033967
                    772,                0.63917,                0.34732,                0.81357,                0.99665,                0.99554,                0.99471,                 0.8449,                0.58086,                0.29533,                0.79982,             0.00033826,             0.00033826,             0.00033826
                    773,                0.70279,                0.36864,                0.82133,                0.99412,                0.99275,                 0.9946,                0.83014,                0.62353,                0.31464,                 0.8025,             0.00033684,             0.00033684,             0.00033684
                    774,                0.67173,                 0.3582,                0.81655,                0.98727,                0.99259,                 0.9945,                0.85019,                0.58171,                0.31298,                0.80152,             0.00033543,             0.00033543,             0.00033543
                    775,                0.68655,                0.36767,                0.82651,                0.99232,                0.99285,                0.99468,                0.86001,                0.56398,                0.30047,                0.80022,             0.00033401,             0.00033401,             0.00033401
                    776,                0.64887,                 0.3597,                0.80848,                0.99198,                0.99658,                0.99484,                0.86188,                0.56914,                0.29822,                0.80077,              0.0003326,              0.0003326,              0.0003326
                    777,                0.67143,                0.36001,                0.81324,                0.99341,                0.99612,                 0.9949,                0.85188,                0.58394,                0.29759,                0.80165,             0.00033119,             0.00033119,             0.00033119
                    778,                 0.6479,                0.35858,                0.81551,                0.99589,                0.99367,                0.99489,                0.85601,                0.55966,                0.29524,                0.80015,             0.00032977,             0.00032977,             0.00032977
                    779,                0.70478,                 0.3718,                0.82142,                0.99487,                0.99523,                0.99485,                0.84823,                0.58155,                0.30096,                0.80156,             0.00032836,             0.00032836,             0.00032836
                    780,                0.66051,                0.35904,                0.81747,                0.99428,                0.99495,                0.99486,                0.84566,                0.57398,                0.30014,                0.79916,             0.00032694,             0.00032694,             0.00032694
                    781,                0.66294,                0.36035,                0.81374,                0.99417,                0.99486,                0.99489,                0.84282,                0.59763,                 0.3096,                0.80102,             0.00032553,             0.00032553,             0.00032553
                    782,                0.65405,                0.35807,                0.81674,                0.99523,                0.99289,                0.99492,                0.85136,                0.57289,                0.30396,                0.79927,             0.00032411,             0.00032411,             0.00032411
                    783,                0.65338,                 0.3492,                0.81869,                0.99356,                0.99568,                0.99491,                0.85967,                0.55924,                0.29635,                0.79958,              0.0003227,              0.0003227,              0.0003227
                    784,                0.63673,                0.34223,                 0.8136,                0.99417,                0.99553,                0.99492,                0.85982,                0.55341,                 0.2946,                0.79944,             0.00032128,             0.00032128,             0.00032128
                    785,                0.62183,                0.34407,                0.81139,                0.99357,                0.99582,                0.99495,                0.85297,                0.56232,                0.29471,                0.79966,             0.00031987,             0.00031987,             0.00031987
                    786,                0.65449,                0.34924,                0.81661,                0.99475,                0.99652,                0.99494,                0.86088,                0.54811,                0.29068,                0.79904,             0.00031845,             0.00031845,             0.00031845
                    787,                0.63258,                 0.3505,                0.81691,                0.99585,                0.99628,                 0.9949,                0.86273,                0.54108,                0.28754,                0.79851,             0.00031704,             0.00031704,             0.00031704
                    788,                0.61275,                0.33886,                0.80657,                0.99623,                0.99723,                0.99487,                0.86305,                0.54223,                0.28663,                0.79842,             0.00031562,             0.00031562,             0.00031562
                    789,                0.62751,                0.34577,                0.81904,                0.99502,                0.99848,                0.99486,                0.85893,                0.55397,                0.29153,                0.79895,             0.00031421,             0.00031421,             0.00031421
                    790,                0.63719,                0.34006,                0.80346,                0.99638,                0.99768,                0.99485,                0.85946,                0.55405,                0.29041,                0.79922,             0.00031279,             0.00031279,             0.00031279
                    791,                0.64839,                0.34621,                0.81263,                0.99636,                0.99659,                0.99487,                 0.8615,                 0.5561,                0.29161,                0.79922,             0.00031138,             0.00031138,             0.00031138
                    792,                0.62991,                0.33959,                0.81012,                0.99462,                0.99191,                0.99487,                0.86034,                0.55304,                0.29629,                0.79895,             0.00030996,             0.00030996,             0.00030996
                    793,                0.63321,                0.35176,                0.81048,                0.99245,                0.99387,                0.99486,                0.85576,                0.55764,                0.29615,                0.79896,             0.00030855,             0.00030855,             0.00030855
                    794,                0.63438,                0.34483,                0.81537,                0.99394,                0.99696,                0.99491,                0.85226,                0.56123,                0.29768,                0.79915,             0.00030713,             0.00030713,             0.00030713
                    795,                0.65202,                0.35211,                0.80774,                0.99563,                0.99748,                0.99494,                0.85014,                0.56374,                0.29662,                0.79933,             0.00030572,             0.00030572,             0.00030572
                    796,                0.63533,                0.34665,                0.81692,                0.99757,                 0.9981,                0.99498,                0.85446,                0.56471,                0.29119,                0.79918,             0.00030431,             0.00030431,             0.00030431
                    797,                0.65168,                0.35321,                0.80547,                0.99711,                0.99833,                0.99497,                0.85818,                0.56572,                0.29527,                0.79967,             0.00030289,             0.00030289,             0.00030289
                    798,                0.64614,                0.35489,                0.80415,                0.99691,                0.99833,                0.99496,                 0.8593,                0.55229,                0.29201,                0.79853,             0.00030148,             0.00030148,             0.00030148
                    799,                 0.6522,                0.34954,                0.81505,                0.99759,                0.99741,                0.99497,                0.85664,                0.55907,                0.29382,                0.79838,             0.00030006,             0.00030006,             0.00030006
                    800,                0.63056,                0.35447,                0.81752,                0.99464,                0.99895,                0.99494,                0.84532,                0.60063,                0.30547,                0.80094,             0.00029865,             0.00029865,             0.00029865
                    801,                0.62456,                0.34301,                0.81582,                0.99504,                0.99792,                0.99491,                0.85068,                0.58563,                0.30512,                0.80076,             0.00029723,             0.00029723,             0.00029723
                    802,                0.63164,                0.33643,                0.81909,                0.99474,                0.99784,                0.99489,                0.85883,                0.55268,                0.29099,                0.79804,             0.00029582,             0.00029582,             0.00029582
                    803,                0.63242,                0.34449,                0.81429,                0.99698,                0.99717,                0.99489,                0.85822,                0.55148,                0.28795,                0.79807,              0.0002944,              0.0002944,              0.0002944
                    804,                0.63057,                0.34021,                 0.8115,                 0.9971,                0.99768,                0.99489,                0.85925,                0.54723,                0.28698,                0.79762,             0.00029299,             0.00029299,             0.00029299
                    805,                0.62359,                0.34682,                0.81656,                0.99763,                 0.9962,                0.99487,                0.85568,                0.54456,                0.29167,                0.79747,             0.00029157,             0.00029157,             0.00029157
                    806,                0.64477,                0.34548,                0.81605,                0.99794,                0.99547,                0.99487,                0.85461,                0.54732,                0.29322,                0.79847,             0.00029016,             0.00029016,             0.00029016
                    807,                0.63833,                 0.3474,                0.81057,                0.99715,                0.99667,                0.99485,                0.86003,                0.54298,                0.28793,                0.79882,             0.00028874,             0.00028874,             0.00028874
                    808,                0.66162,                 0.3624,                0.82027,                0.99711,                0.99833,                0.99487,                0.86382,                0.53664,                0.28218,                0.79852,             0.00028733,             0.00028733,             0.00028733
                    809,                0.62315,                0.34078,                0.80514,                0.99802,                0.99698,                0.99491,                0.86114,                0.55215,                0.29133,                 0.7999,             0.00028591,             0.00028591,             0.00028591
                    810,                0.64939,                0.36709,                0.81235,                0.99697,                 0.9975,                0.99495,                0.85877,                0.56052,                0.29138,                0.79978,              0.0002845,              0.0002845,              0.0002845
                    811,                0.65778,                 0.3574,                0.81811,                0.99485,                 0.9989,                0.99493,                 0.8558,                0.57411,                0.29605,                0.80172,             0.00028308,             0.00028308,             0.00028308
                    812,                0.65527,                0.35981,                0.81007,                0.99332,                0.99833,                0.99493,                0.86088,                0.56127,                 0.2988,                0.80133,             0.00028167,             0.00028167,             0.00028167
                    813,                0.62364,                0.34373,                  0.812,                0.99456,                0.99736,                0.99494,                0.85918,                0.55741,                0.29758,                0.80071,             0.00028026,             0.00028026,             0.00028026
                    814,                0.62449,                0.34109,                0.80826,                0.99558,                0.99715,                0.99496,                0.86169,                 0.5547,                0.29486,                 0.7993,             0.00027884,             0.00027884,             0.00027884
                    815,                 0.6404,                0.34043,                0.80618,                0.99602,                0.99764,                0.99497,                0.86366,                0.54538,                0.29101,                 0.7977,             0.00027743,             0.00027743,             0.00027743
                    816,                 0.6333,                0.34549,                0.81186,                0.99471,                0.99779,                0.99497,                0.86556,                0.54387,                0.28937,                0.79788,             0.00027601,             0.00027601,             0.00027601
                    817,                0.62643,                0.33919,                 0.8085,                0.99479,                0.99836,                0.99495,                0.86518,                0.54571,                0.28845,                0.79863,              0.0002746,              0.0002746,              0.0002746
                    818,                0.64699,                0.34784,                0.81726,                0.99648,                0.99916,                0.99493,                0.86399,                0.54762,                0.28888,                0.79916,             0.00027318,             0.00027318,             0.00027318
                    819,                0.67881,                0.36008,                0.80872,                0.99466,                0.99898,                 0.9949,                0.86435,                0.54366,                0.28934,                0.79887,             0.00027177,             0.00027177,             0.00027177
                    820,                 0.6126,                0.34755,                0.81103,                0.99353,                0.99821,                0.99492,                0.85823,                0.54618,                0.28971,                0.79862,             0.00027035,             0.00027035,             0.00027035
                    821,                0.62169,                0.32744,                0.80763,                0.99484,                0.99638,                0.99493,                0.85927,                 0.5462,                0.28802,                0.79852,             0.00026894,             0.00026894,             0.00026894
                    822,                0.62931,                0.33984,                0.80633,                0.99479,                0.99611,                0.99494,                0.86095,                0.53759,                0.28612,                0.79791,             0.00026752,             0.00026752,             0.00026752
                    823,                0.61525,                0.33496,                0.80457,                0.99468,                0.99857,                0.99496,                0.86215,                0.53773,                0.28497,                0.79723,             0.00026611,             0.00026611,             0.00026611
                    824,                0.63913,                0.33863,                0.80905,                0.99607,                0.99718,                0.99495,                0.85835,                0.54493,                0.28759,                0.79766,             0.00026469,             0.00026469,             0.00026469
                    825,                0.61779,                0.33858,                0.81262,                 0.9949,                0.99917,                0.99496,                0.85656,                0.54378,                0.28656,                0.79735,             0.00026328,             0.00026328,             0.00026328
                    826,                0.62269,                0.34525,                0.81675,                 0.9946,                0.99857,                0.99497,                0.85622,                0.55382,                0.28978,                0.79854,             0.00026186,             0.00026186,             0.00026186
                    827,                 0.6258,                0.34536,                0.80995,                0.99319,                0.99864,                0.99497,                0.85934,                0.55021,                0.29279,                0.79872,             0.00026045,             0.00026045,             0.00026045
                    828,                0.66211,                0.35788,                0.80971,                0.99598,                0.99549,                0.99495,                  0.856,                0.55803,                0.29535,                0.79937,             0.00025903,             0.00025903,             0.00025903
                    829,                 0.6364,                0.34372,                0.81274,                0.99529,                0.99449,                0.99496,                0.85598,                0.55623,                0.29426,                 0.7992,             0.00025762,             0.00025762,             0.00025762
                    830,                0.63612,                0.34888,                0.81338,                0.99228,                0.99666,                0.99497,                0.85262,                0.55733,                0.29352,                0.79866,             0.00025621,             0.00025621,             0.00025621
                    831,                0.65723,                0.35097,                 0.8069,                0.99726,                0.99454,                0.99498,                0.85777,                0.55008,                0.29071,                0.79832,             0.00025479,             0.00025479,             0.00025479
                    832,                0.61092,                0.34069,                0.80337,                0.99605,                0.99698,                0.99499,                 0.8641,                0.53859,                0.28494,                0.79775,             0.00025338,             0.00025338,             0.00025338
                    833,                0.62228,                0.33606,                 0.8115,                0.99632,                0.99702,                0.99499,                0.86642,                0.54043,                0.28477,                0.79734,             0.00025196,             0.00025196,             0.00025196
                    834,                0.67823,                0.35825,                0.80437,                0.99624,                0.99812,                0.99499,                0.86648,                0.53578,                0.28275,                0.79656,             0.00025055,             0.00025055,             0.00025055
                    835,                0.61689,                0.33693,                0.81166,                0.99623,                0.99788,                0.99499,                0.86586,                0.53541,                0.28236,                0.79623,             0.00024913,             0.00024913,             0.00024913
                    836,                0.64205,                0.34266,                0.80636,                0.99646,                0.99784,                0.99499,                0.85971,                0.54914,                0.28424,                0.79701,             0.00024772,             0.00024772,             0.00024772
                    837,                0.61719,                0.33057,                0.80661,                0.99645,                0.99813,                0.99498,                0.85785,                0.55206,                0.28615,                0.79796,              0.0002463,              0.0002463,              0.0002463
                    838,                0.62732,                0.34388,                0.80614,                0.99697,                0.99648,                0.99497,                0.86153,                0.54381,                0.28538,                0.79818,             0.00024489,             0.00024489,             0.00024489
                    839,                0.63462,                0.33659,                0.81344,                0.99788,                0.99654,                0.99497,                0.86264,                0.54016,                0.28557,                0.79797,             0.00024347,             0.00024347,             0.00024347
                    840,                0.60581,                0.33905,                0.80613,                0.99795,                0.99667,                0.99497,                0.86005,                0.55044,                  0.287,                0.79866,             0.00024206,             0.00024206,             0.00024206
                    841,                0.62306,                0.33654,                0.80824,                0.99763,                0.99677,                0.99498,                0.86138,                0.53957,                0.28811,                0.79782,             0.00024064,             0.00024064,             0.00024064
                    842,                0.61107,                0.33646,                0.80479,                0.99786,                0.99574,                0.99497,                0.86399,                0.53258,                0.28375,                0.79744,             0.00023923,             0.00023923,             0.00023923
                    843,                0.63342,                0.33587,                0.80868,                0.99757,                0.99691,                0.99498,                0.86669,                0.53619,                0.28147,                0.79756,             0.00023781,             0.00023781,             0.00023781
                    844,                0.60409,                0.34313,                0.80992,                0.99702,                 0.9975,                  0.995,                0.86956,                0.53557,                0.28012,                0.79764,              0.0002364,              0.0002364,              0.0002364
                    845,                0.65352,                0.35285,                0.81532,                0.99612,                0.99898,                  0.995,                0.87354,                0.52953,                0.27882,                0.79714,             0.00023498,             0.00023498,             0.00023498
                    846,                0.61548,                0.33722,                 0.8146,                0.99311,                0.99917,                0.99497,                0.87008,                0.53598,                0.28123,                0.79692,             0.00023357,             0.00023357,             0.00023357
                    847,                0.62958,                0.34387,                0.81245,                0.99312,                0.99917,                0.99484,                0.86663,                0.53844,                0.28214,                0.79665,             0.00023216,             0.00023216,             0.00023216
                    848,                0.61309,                0.33544,                 0.8181,                0.99329,                0.99841,                0.99478,                0.86631,                0.53873,                0.28378,                0.79709,             0.00023074,             0.00023074,             0.00023074
                    849,                0.61291,                0.34065,                0.80763,                 0.9925,                0.99883,                0.99482,                0.86842,                0.53316,                0.28215,                0.79715,             0.00022933,             0.00022933,             0.00022933
                    850,                0.64272,                0.34455,                0.80387,                0.99779,                0.99631,                0.99491,                0.86274,                0.54434,                0.28303,                 0.7987,             0.00022791,             0.00022791,             0.00022791
                    851,                 0.6401,                0.34266,                0.81696,                  0.997,                0.99833,                0.99496,                0.85857,                0.55255,                0.28611,                 0.7994,              0.0002265,              0.0002265,              0.0002265
                    852,                0.63954,                0.33898,                0.81696,                0.99798,                0.99821,                0.99497,                0.86195,                0.53851,                0.28122,                0.79782,             0.00022508,             0.00022508,             0.00022508
                    853,                0.62563,                 0.3422,                0.81258,                0.99811,                 0.9979,                0.99497,                0.86442,                0.53399,                0.27905,                0.79654,             0.00022367,             0.00022367,             0.00022367
                    854,                0.62079,                 0.3355,                 0.8043,                0.99801,                0.99833,                0.99497,                0.86802,                0.53169,                0.27907,                0.79555,             0.00022225,             0.00022225,             0.00022225
                    855,                 0.6184,                0.33401,                0.81194,                  0.998,                0.99833,                0.99497,                0.87026,                0.52752,                0.28012,                0.79495,             0.00022084,             0.00022084,             0.00022084
                    856,                0.62938,                0.34603,                0.80911,                0.99712,                0.99823,                0.99494,                0.87006,                0.52318,                0.27702,                0.79455,             0.00021942,             0.00021942,             0.00021942
                    857,                0.63768,                 0.3411,                0.80632,                0.99669,                0.99711,                0.99489,                0.86639,                0.53126,                 0.2827,                0.79531,             0.00021801,             0.00021801,             0.00021801
                    858,                0.63022,                0.34057,                0.80778,                0.99548,                0.99729,                0.99492,                0.86637,                0.52748,                0.28676,                0.79553,             0.00021659,             0.00021659,             0.00021659
                    859,                0.62586,                0.34684,                 0.8138,                0.99605,                0.99747,                0.99497,                0.86816,                 0.5251,                0.28399,                0.79569,             0.00021518,             0.00021518,             0.00021518
                    860,                0.61144,                0.33724,                0.81207,                0.99707,                0.99719,                0.99499,                0.86715,                0.52744,                0.28435,                0.79591,             0.00021376,             0.00021376,             0.00021376
                    861,                0.61724,                0.33549,                0.81513,                0.99724,                0.99705,                  0.995,                0.86746,                 0.5257,                0.28274,                0.79603,             0.00021235,             0.00021235,             0.00021235
                    862,                0.61981,                 0.3299,                0.81239,                0.99712,                0.99692,                  0.995,                0.87077,                0.51531,                0.27681,                0.79556,             0.00021093,             0.00021093,             0.00021093
                    863,                0.64141,                0.34863,                0.80923,                0.99723,                0.99697,                  0.995,                0.86921,                0.51898,                0.27675,                 0.7953,             0.00020952,             0.00020952,             0.00020952
                    864,                0.61774,                0.34476,                0.80687,                0.99656,                0.99737,                0.99499,                0.87072,                0.52024,                0.27686,                0.79478,             0.00020811,             0.00020811,             0.00020811
                    865,                0.61169,                0.33213,                0.81297,                0.99505,                0.99896,                0.99499,                0.87404,                0.51331,                0.27426,                0.79395,             0.00020669,             0.00020669,             0.00020669
                    866,                0.59431,                0.32891,                0.81159,                0.99621,                0.99799,                0.99499,                 0.8736,                0.51703,                 0.2749,                0.79378,             0.00020528,             0.00020528,             0.00020528
                    867,                0.62507,                0.34371,                0.81333,                0.99486,                0.99806,                0.99499,                0.87289,                0.52158,                0.27551,                 0.7943,             0.00020386,             0.00020386,             0.00020386
                    868,                0.61027,                0.33676,                0.79997,                0.99592,                0.99616,                0.99499,                0.86917,                0.52561,                0.27755,                0.79501,             0.00020245,             0.00020245,             0.00020245
                    869,                0.62858,                0.34715,                0.81615,                0.99471,                0.99725,                0.99498,                0.86333,                 0.5414,                0.28362,                0.79617,             0.00020103,             0.00020103,             0.00020103
                    870,                0.62468,                0.33971,                0.81246,                0.99489,                0.99662,                0.99498,                0.86422,                0.53774,                0.28326,                0.79588,             0.00019962,             0.00019962,             0.00019962
                    871,                0.62549,                0.34904,                0.81088,                0.99549,                0.99719,                0.99498,                0.86652,                 0.5313,                0.27771,                0.79542,              0.0001982,              0.0001982,              0.0001982
                    872,                0.61066,                0.33371,                0.80916,                0.99641,                0.99583,                0.99498,                0.86709,                0.52809,                0.27607,                0.79529,             0.00019679,             0.00019679,             0.00019679
                    873,                 0.6291,                0.33509,                0.81062,                0.99724,                0.99667,                0.99499,                0.86859,                0.52414,                0.27575,                0.79529,             0.00019537,             0.00019537,             0.00019537
                    874,                 0.6078,                0.33091,                0.81157,                0.99712,                0.99661,                  0.995,                0.86877,                0.52796,                0.27747,                0.79542,             0.00019396,             0.00019396,             0.00019396
                    875,                0.61972,                 0.3299,                0.81603,                0.99483,                0.99912,                0.99499,                0.86918,                0.53014,                0.27902,                0.79588,             0.00019254,             0.00019254,             0.00019254
                    876,                0.62007,                0.33731,                0.80784,                0.99664,                0.99805,                0.99499,                  0.873,                0.51821,                0.27718,                0.79538,             0.00019113,             0.00019113,             0.00019113
                    877,                0.62274,                0.33574,                0.80252,                0.99768,                0.99778,                  0.995,                0.87055,                0.51609,                0.27534,                0.79521,             0.00018971,             0.00018971,             0.00018971
                    878,                0.60263,                0.33053,                0.80655,                0.99788,                 0.9975,                  0.995,                0.86935,                0.51606,                0.27413,                0.79523,              0.0001883,              0.0001883,              0.0001883
                    879,                0.61863,                0.32917,                0.81009,                0.99788,                0.99708,                0.99499,                0.86877,                0.51938,                0.27473,                0.79567,             0.00018688,             0.00018688,             0.00018688
                    880,                0.62716,                0.33734,                0.81126,                0.99807,                0.99714,                0.99499,                0.86941,                0.52079,                0.27613,                0.79598,             0.00018547,             0.00018547,             0.00018547
                    881,                0.59664,                0.32761,                0.80369,                0.99768,                 0.9969,                  0.995,                0.86703,                0.53208,                0.28011,                0.79668,             0.00018406,             0.00018406,             0.00018406
                    882,                0.63429,                0.32999,                0.82066,                 0.9967,                0.99621,                  0.995,                0.86777,                0.53028,                0.28181,                0.79568,             0.00018264,             0.00018264,             0.00018264
                    883,                  0.622,                0.32813,                0.80641,                0.99513,                0.99392,                0.99497,                0.86899,                0.52888,                0.28459,                0.79511,             0.00018123,             0.00018123,             0.00018123
